"Time Domain Body Activity  Average-X"	"Time Domain Body Activity  Average-Y"	"Time Domain Body Activity  Average-Z"	"Time Domain Gravity Activity  Average-X"	"Time Domain Gravity Activity  Average-Y"	"Time Domain Gravity Activity  Average-Z"	"Time Domain Body Activity Jerk Average-X"	"Time Domain Body Activity Jerk Average-Y"	"Time Domain Body Activity Jerk Average-Z"	"Time Domain Body Activity Mag Average"	"Time Domain Gravity Activity Mag Average"	"Time Domain Body Activity JerkMag Average"	"Frequency Domain Body Activity  Average-X"	"Frequency Domain Body Activity  Average-Y"	"Frequency Domain Body Activity  Average-Z"	"Frequency Domain Body Activity Jerk Average-X"	"Frequency Domain Body Activity Jerk Average-Y"	"Frequency Domain Body Activity Jerk Average-Z"	"Frequency Domain Body Activity Mag Average"	"Frequency Domain BodyBody Activity JerkMag Average"
0.29395447	0.094589695	-0.032845266	0.9598907	-0.081706763	0.085913735	0.095465909	-0.21271819	-0.2567062	-0.67789427	-0.67789427	-0.90967061	-0.91166813	-0.62725687	-0.64044955	-0.90125811	-0.89379828	-0.89908474	-0.60266863	-0.88075159
0.28080907	-0.047893039	-0.20115288	0.97099546	-0.0072897137	0.1125367	0.082589338	0.0055858715	0.037964627	-0.90523543	-0.90523543	-0.95892507	-0.97414694	-0.94022652	-0.91993969	-0.96599179	-0.94673478	-0.95422568	-0.91038461	-0.95443057
0.28338948	-0.028015434	-0.12709922	0.97157599	-0.022947022	0.081016819	0.076745086	0.0066753264	-0.00019897612	-0.94712673	-0.94712673	-0.96084793	-0.9818313	-0.93041053	-0.92431034	-0.97496644	-0.94371388	-0.94983714	-0.92656908	-0.94752225
0.27623247	-0.021440722	-0.075790136	0.97412855	-0.031974488	0.069222982	0.074146706	-0.098640685	0.069422138	-0.89337241	-0.89337241	-0.95048987	-0.96844537	-0.86416115	-0.8642525	-0.96966959	-0.9263872	-0.94728142	-0.87044564	-0.94186476
0.27311168	-0.031249432	-0.077885804	0.97344122	-0.041034723	0.080023876	0.078126823	0.063285915	-0.024266267	-0.81431502	-0.81431502	-0.94310891	-0.96250237	-0.78054646	-0.87134344	-0.96642386	-0.9080328	-0.94280719	-0.87991728	-0.9401017
0.28241577	-0.0080069485	-0.13537264	0.97117352	-0.048310056	0.094817951	0.075173485	0.13283113	-0.06988552	-0.85925264	-0.85925264	-0.97093223	-0.97855602	-0.76825372	-0.88899886	-0.98398842	-0.93449339	-0.96267891	-0.83754676	-0.96014208
0.28150037	-0.00012227038	-0.13546502	0.97297432	-0.036578674	0.085538777	0.072185621	-0.027590924	0.049757966	-0.95850102	-0.95850102	-0.9932473	-0.99516886	-0.95081749	-0.9572699	-0.9957677	-0.9895686	-0.99123806	-0.94632881	-0.99626667
0.27538697	-0.018481851	-0.1125632	0.97443753	-0.02584111	0.074551558	0.075913982	0.0087514516	0.002967228	-0.98856917	-0.98856917	-0.99190866	-0.9971633	-0.99084158	-0.98204982	-0.99583791	-0.9922778	-0.9860741	-0.98730827	-0.99292545
0.27670386	-0.014266989	-0.11015103	0.97377062	-0.026273315	0.073482191	0.074234879	0.013197315	-0.0088802867	-0.98514165	-0.98514165	-0.99067607	-0.99585889	-0.98953383	-0.98230907	-0.99391108	-0.99099931	-0.98596963	-0.98858205	-0.99243455
0.27975207	-0.014676788	-0.11157654	0.97355119	-0.024710239	0.072680113	0.075361067	0.011668382	0.0028644461	-0.98285257	-0.98285257	-0.99291677	-0.99516551	-0.98983902	-0.98376141	-0.99356447	-0.99016035	-0.99082055	-0.98800907	-0.99474132
0.27740466	-0.015494072	-0.10598704	0.97413544	-0.023211231	0.071455416	0.077673622	0.012728687	-0.003722455	-0.98159195	-0.98159195	-0.99459336	-0.99492102	-0.99306493	-0.98157946	-0.99359022	-0.9934434	-0.99238028	-0.987068	-0.99560078
0.27596619	-0.016342746	-0.10628628	0.97411947	-0.02226599	0.072560743	0.079021814	0.0066996673	-0.0091054983	-0.98340288	-0.98340288	-0.99419737	-0.99542439	-0.99287767	-0.98198977	-0.99324194	-0.99571632	-0.99132053	-0.98564428	-0.99588197
0.47370804	-0.049729652	-0.50289053	0.91093668	0.05592742	0.21733843	-0.15341547	0.22997074	0.70835406	-0.4355049	-0.4355049	-0.92698003	-0.68565187	-0.66196944	-0.18191916	-0.90060635	-0.83541554	-0.90726387	-0.16536533	-0.8431358
0.21051654	0.0091553889	-0.051274381	0.98490592	0.030315718	0.067851602	0.10126826	-0.018634298	0.022331181	-0.89592417	-0.89592417	-0.99062725	-0.96262775	-0.9579293	-0.94525545	-0.9929123	-0.98145409	-0.98767881	-0.9532228	-0.98649001
0.29242164	-0.012464851	-0.10303925	0.96008893	0.047471978	0.087551509	0.079106922	0.0044618984	-0.031855664	-0.9713151	-0.9713151	-0.9949554	-0.99312607	-0.98358816	-0.96830502	-0.99635807	-0.9897315	-0.99459588	-0.9723327	-0.99669024
0.27706765	-0.012137821	-0.10288713	0.96376121	0.051154189	0.092201614	0.072938206	0.017289777	0.0047827534	-0.98681662	-0.98681662	-0.99518832	-0.99431332	-0.98752675	-0.98907645	-0.99599634	-0.99092199	-0.99402441	-0.99118419	-0.99558565
0.27539322	-0.014145511	-0.11195655	0.96409378	0.053877364	0.092540543	0.079421609	0.0099397845	-0.0050195814	-0.98162511	-0.98162511	-0.99381433	-0.99271026	-0.98804617	-0.98047924	-0.99284595	-0.9938841	-0.98995806	-0.98330458	-0.99477303
0.27712095	-0.014628849	-0.10915926	0.96330488	0.055880408	0.091521005	0.073363644	0.011182464	0.0028583196	-0.97966296	-0.97966296	-0.99208785	-0.99358498	-0.98625739	-0.97925356	-0.99226196	-0.98993229	-0.99055489	-0.98462568	-0.99466681
0.27693305	-0.01503703	-0.10915054	0.96332662	0.057418888	0.09154091	0.071340092	0.0044709724	-0.0041029878	-0.9843047	-0.9843047	-0.98937649	-0.99298877	-0.98135862	-0.98054952	-0.99215068	-0.98070227	-0.98657656	-0.98502523	-0.98808057
0.27618857	-0.015607007	-0.10832554	0.96302735	0.058818879	0.091527747	0.078944626	0.0092337412	-0.0021401218	-0.98566765	-0.98566765	-0.98955454	-0.99342973	-0.98350213	-0.97943617	-0.99293446	-0.98261229	-0.98598643	-0.98488387	-0.98778333
0.27559206	-0.014418632	-0.10062047	0.96240636	0.05990769	0.0916715	0.077895297	0.010004161	-0.0015072654	-0.99081789	-0.99081789	-0.9924197	-0.99649892	-0.99243737	-0.98499142	-0.99566982	-0.9923151	-0.98692375	-0.99091809	-0.9939008
0.27694534	-0.01726248	-0.10608323	0.96176458	0.061286454	0.094431876	0.074072352	0.0023792317	-0.0022275001	-0.99081563	-0.99081563	-0.99126118	-0.99579472	-0.98759905	-0.98401568	-0.99447494	-0.99037057	-0.98574269	-0.98940687	-0.99092042
-0.28379435	-0.10291107	0.059291335	-0.3862137	0.55565602	0.81174489	0.38394601	0.21555381	-0.23297647	-0.52661148	-0.52661148	-0.90969807	-0.57141007	-0.63335781	-0.64576455	-0.8675161	-0.84756127	-0.86922981	-0.28954862	-0.82100521
0.3346398	-0.0028350035	-0.13545356	-0.57192102	0.50347564	0.87775515	0.082824759	-0.0030084477	0.0032662977	-0.93465325	-0.93465325	-0.9881888	-0.97267998	-0.96910769	-0.96918731	-0.98490221	-0.98552751	-0.98354374	-0.97542717	-0.9866649
0.25958788	-0.023866469	-0.097794003	-0.5566308	0.5110805	0.86803665	0.077134076	0.010061337	-0.02040376	-0.94733795	-0.94733795	-0.98688091	-0.973528	-0.97599553	-0.98154779	-0.98560601	-0.9833012	-0.98160948	-0.97691641	-0.98390963
0.25552393	-0.01601591	-0.11026128	-0.55989344	0.50794715	0.87063752	0.07403971	0.035888455	-0.01565246	-0.93924475	-0.93924475	-0.96297541	-0.96285993	-0.94656524	-0.91453968	-0.96509164	-0.96670467	-0.92130865	-0.93107356	-0.91571402
0.26295124	-0.0080093914	-0.11945144	-0.56811726	0.50894231	0.8695284	0.069121187	-0.0055258106	0.032216114	-0.9466834	-0.9466834	-0.96425262	-0.96404169	-0.95900292	-0.91766924	-0.96667716	-0.96864678	-0.92007472	-0.93411545	-0.91616174
0.23824168	-0.022119999	-0.10158439	-0.57491816	0.51373708	0.86609718	0.083672156	-0.0073221108	0.003239638	-0.97013789	-0.97013789	-0.98829309	-0.98280016	-0.97595282	-0.98605618	-0.98842942	-0.98777196	-0.98600706	-0.98476694	-0.98964132
0.29859784	-0.020173643	-0.10343152	-0.58567993	0.51095798	0.86860659	0.090635614	0.032518786	-0.014191555	-0.97472906	-0.97472906	-0.99156892	-0.98172491	-0.97172616	-0.98703761	-0.99146105	-0.9898689	-0.98846986	-0.97862703	-0.99241659
0.2956968	-0.015318938	-0.10832108	-0.57939225	0.50907242	0.87027228	0.062027877	0.0068567207	0.0025946307	-0.95988361	-0.95988361	-0.9892403	-0.97276822	-0.98142424	-0.98189867	-0.98919019	-0.99101258	-0.98518908	-0.9703474	-0.99110903
0.24598337	-0.023301864	-0.10403269	-0.57402606	0.50970008	0.87029071	0.061440205	0.0096470184	-0.00056705977	-0.95602301	-0.95602301	-0.98814235	-0.97110591	-0.97932817	-0.98218902	-0.98857251	-0.9881586	-0.98365885	-0.97375729	-0.98875806
0.26939608	-0.018429571	-0.10833425	-0.58329623	0.50666324	0.87186141	0.086086231	0.015857002	0.0053486491	-0.96314269	-0.96314269	-0.98958278	-0.98024945	-0.97772529	-0.98622757	-0.99129833	-0.98344303	-0.98650721	-0.98051845	-0.99036354
0.27976142	-0.017036052	-0.10968805	-0.58657625	0.50581251	0.87211134	0.076453209	-0.0011383338	0.0068622584	-0.97166972	-0.97166972	-0.99111063	-0.98518272	-0.98048196	-0.98749834	-0.99447676	-0.98574756	-0.98749759	-0.9867232	-0.99246377
0.28612082	-0.016584305	-0.11153175	-0.58526771	0.50595922	0.87138855	0.076437354	0.014774058	-0.0012928995	-0.97034282	-0.97034282	-0.99251979	-0.98274641	-0.98571611	-0.99069364	-0.99255441	-0.99092154	-0.98838889	-0.98487505	-0.98989959
0.28905261	-0.016028244	-0.10869105	-0.58300513	0.506132	0.87056134	0.086608213	0.022416245	-0.0067006666	-0.95615837	-0.95615837	-0.98306422	-0.96588241	-0.96635068	-0.97297367	-0.98148422	-0.96884915	-0.97686314	-0.9663564	-0.97384199
0.26514184	-0.06929051	-0.027057542	-0.53186495	0.66971403	0.74549242	0.15359754	0.11188572	-0.098796521	-0.83660211	-0.83660211	-0.96810483	-0.89663232	-0.82541078	-0.86925538	-0.9525101	-0.95877471	-0.96402484	-0.78552879	-0.94822723
0.28518554	-0.011691436	-0.11327214	-0.5513427	0.63993984	0.77499355	0.055747678	0.017268044	-0.0045933009	-0.94416175	-0.94416175	-0.98860757	-0.96556309	-0.98164134	-0.98325064	-0.99144286	-0.9873592	-0.98419563	-0.98314092	-0.99128186
0.25916118	-0.01755901	-0.10828378	-0.54575718	0.64265351	0.7733829	0.082423169	0.003368428	0.0012368838	-0.96176778	-0.96176778	-0.98964576	-0.98027942	-0.98823943	-0.98578239	-0.99302328	-0.98974065	-0.9828443	-0.98540109	-0.98943514
0.271093	-0.01891132	-0.10450437	-0.55192185	0.64280938	0.77308366	0.073480792	0.0073343295	-0.0015638239	-0.96857567	-0.96857567	-0.99017766	-0.98329611	-0.98996682	-0.9864567	-0.9939655	-0.98883523	-0.98326801	-0.98621528	-0.98642151
0.27334163	-0.018331647	-0.10603487	-0.55526344	0.64162006	0.77439948	0.085852762	0.016201803	-0.01160737	-0.96386683	-0.96386683	-0.99100739	-0.97521073	-0.98952109	-0.98848306	-0.99215571	-0.99023133	-0.98803267	-0.97949409	-0.99048254
0.28591084	-0.0171492	-0.11197883	-0.55622335	0.64106397	0.77483516	0.075113669	0.0081230236	-0.0063220615	-0.96432962	-0.96432962	-0.99279997	-0.98083646	-0.99084675	-0.99282499	-0.99128735	-0.99263952	-0.99139691	-0.98587593	-0.99527142
0.24683386	-0.018986384	-0.10567923	-0.55525104	0.64080819	0.77390944	0.075978033	0.0086040589	0.024907427	-0.96861573	-0.96861573	-0.99163393	-0.98313702	-0.98913535	-0.98343901	-0.99143812	-0.9895015	-0.98986343	-0.98501767	-0.99283536
0.28411782	-0.017225974	-0.10507348	-0.56219641	0.63985923	0.77485583	0.079725649	0.013562745	0.0046111633	-0.97013078	-0.97013078	-0.99172521	-0.98286654	-0.98929476	-0.98907452	-0.99075914	-0.99002036	-0.99015094	-0.98432784	-0.99194802
0.26971518	-0.016810716	-0.1083066	-0.56108025	0.63961059	0.77619584	0.068686764	0.013411056	-0.020383357	-0.97150366	-0.97150366	-0.9918658	-0.98012732	-0.99123728	-0.99138397	-0.990657	-0.99088967	-0.9922733	-0.98667634	-0.99392026
0.27676273	-0.016659424	-0.11121558	-0.56292431	0.63975411	0.77624869	0.075255542	0.012497247	-0.0033524173	-0.97132931	-0.97132931	-0.99059373	-0.98304759	-0.98916266	-0.9914921	-0.99201646	-0.98849745	-0.99083655	-0.98861208	-0.99243629
0.27636983	-0.018800674	-0.10939908	-0.56366934	0.63987731	0.77513891	0.077039098	0.016431274	0.0041925959	-0.97174989	-0.97174989	-0.99217193	-0.98405096	-0.98923152	-0.99257279	-0.9926428	-0.99069846	-0.99183852	-0.98779212	-0.9948745
0.31094278	-0.010813237	-0.11412262	-0.56368039	0.63912799	0.77502908	0.085780202	0.028572741	-0.037635285	-0.94866508	-0.94866508	-0.97879209	-0.95951282	-0.95976489	-0.96750018	-0.97363691	-0.97898758	-0.97143667	-0.95689438	-0.96965555
0.25333263	-0.067027047	-0.16227517	0.97629074	-0.16243567	0.011640401	-0.029950886	0.25957873	0.34119089	-0.2050211	-0.2050211	-0.32542717	-0.32880573	-0.14221477	-0.083662144	-0.34529929	-0.29567751	-0.24000391	-0.19511218	-0.10362988
0.20944485	0.013031885	-0.073566314	0.97879219	-0.17948459	0.0067386797	0.21707289	0.15135734	0.39129035	-0.10759196	-0.10759196	-0.20505089	-0.35046023	0.032419595	0.011431254	-0.38251883	-0.0023785443	-0.093709201	-0.21678292	0.046452498
0.30035904	-0.015918297	-0.085274252	0.97536591	-0.17300949	0.013628164	0.25852726	-0.24550515	-0.21633586	-0.025010865	-0.025010865	-0.076187226	-0.23172955	0.16774289	0.072058085	-0.25270076	0.12505105	0.011773389	-0.056167126	0.16128313
0.22480068	-0.030660239	-0.12683286	0.96838453	-0.17223798	0.015519217	-0.07419111	0.066569559	-0.14235151	0.024792264	0.024792264	-0.039913046	-0.24686329	0.13770211	0.024505606	-0.24526705	0.054483333	0.0042123158	0.03876586	0.061043719
0.27832449	-0.017606195	-0.10019535	0.95819332	-0.1776492	0.014566915	0.10377255	-0.18984768	-0.16769553	0.039757816	0.039757816	-0.045693424	-0.31569593	0.24102569	0.041190959	-0.28625961	0.14845657	0.00062367152	0.0099330657	0.10837206
0.35059945	-0.040053014	-0.14350009	0.95654647	-0.18394612	0.014634346	-0.12105252	-0.069240824	-0.11128907	-0.026983785	-0.026983785	-0.12602758	-0.30067597	0.16321069	0.00028320217	-0.313619	0.073124475	-0.10157871	-0.0031579395	0.097758748
0.20145248	-0.0018534719	-0.097823664	0.96503086	-0.19536906	0.005076757	0.22277853	0.49345456	0.61805543	-0.10235178	-0.10235178	-0.21347859	-0.30927961	0.15338168	-0.093192609	-0.32871543	0.027160506	-0.27711815	-0.13363955	-0.027009864
0.30159242	-0.0059238087	-0.071020265	0.96601462	-0.18937584	0.0042394533	0.11990403	-0.063530911	-0.14799144	-0.04023793	-0.04023793	-0.097817375	-0.29517395	0.074745142	-0.038749828	-0.31357949	0.071775957	-0.13563531	-0.031736703	0.038799141
0.30890736	-0.037326578	-0.13457115	0.96197754	-0.18012212	0.0086322453	-0.24078863	0.0941733	-0.24255977	-0.031992514	-0.031992514	-0.058827193	-0.20912763	0.16750504	-0.032867275	-0.24201269	0.16747755	-0.098579162	0.026975865	0.17097126
0.26507308	-0.0075495451	-0.096698953	0.96734286	-0.18321413	0.0083596682	0.50449816	-0.080842616	-0.28838455	-0.028671611	-0.028671611	-0.068278766	-0.21826682	0.20656152	0.0059586362	-0.27138857	0.18818212	-0.022647732	0.025843851	0.071740722
0.32009773	-0.011666512	-0.12706636	0.97484683	-0.1887551	0.0052270893	-0.041570151	-0.13374096	-0.030217121	0.0060028995	0.0060028995	-0.088062943	-0.31509424	0.1106436	0.019775254	-0.33788873	0.052954969	-0.024509291	-0.095948972	-0.052429063
0.2147671	-0.018180095	-0.10270985	0.97243613	-0.1891628	0.0037101929	-0.15453431	0.18619997	0.6270674	-0.044232526	-0.044232526	-0.19187444	-0.30205125	0.020204084	-0.0055867466	-0.39804647	-0.062417074	-0.17478468	-0.16980818	-0.15705157
0.30210023	-0.018331934	-0.081896888	0.96750225	-0.18440061	0.012500184	0.13678814	0.10230267	-0.105976	-0.058068305	-0.058068305	-0.15530825	-0.30219166	0.017444379	-0.098896004	-0.34783054	-0.071047767	-0.20737408	-0.11012532	-0.019883176
0.36374754	-0.022283397	-0.14678034	0.96929416	-0.18173629	0.013170732	-0.10564996	-0.083547671	-0.28907724	-0.13294205	-0.13294205	-0.19213199	-0.29021006	0.0074295774	-0.039027879	-0.31129286	-0.12502075	-0.1897174	-0.11125458	-0.026042818
0.20461621	-0.067271336	-0.14010421	0.97399533	-0.1531703	0.0027347514	0.035637208	0.054443987	0.04730073	-0.19255715	-0.19255715	-0.37817097	-0.39890999	-0.033958445	-0.17880368	-0.42846704	-0.22380155	-0.36217759	-0.28114658	-0.15235038
0.23832071	0.0021029521	-0.049881098	0.96856016	-0.18303064	-0.0022381251	0.37589598	0.081909642	-0.029159812	-0.11747392	-0.11747392	-0.21515384	-0.32865144	0.12280671	-0.084926063	-0.37671892	0.025062192	-0.22378611	-0.14761953	-0.02704634
0.35929465	-0.016614239	-0.1235555	0.96132346	-0.18992982	-1.4023249e-05	0.24514347	-0.036264142	-0.35307391	-0.045411412	-0.045411412	-0.10864184	-0.32370318	0.2109861	0.053392982	-0.39156871	0.12609133	-0.1010526	-0.083045764	-0.025742109
0.24471428	-0.031546655	-0.18135387	0.95821179	-0.18400349	-0.003341279	-0.26575885	0.14142186	0.31803631	-0.068326543	-0.068326543	-0.16300031	-0.29389897	0.11354744	0.023083788	-0.37968449	0.0087639458	-0.036559397	-0.16632484	-0.0017480393
0.26930129	0.0078917647	-0.050681559	0.95919071	-0.18418806	-0.009440145	0.33849064	-0.52089148	0.060164469	-0.052724743	-0.052724743	-0.15085528	-0.27686213	0.039117696	0.0066842106	-0.33707658	0.013615429	-0.079085353	-0.16253289	0.070206043
0.31917309	-0.037886723	-0.087794427	0.9646196	-0.1851226	-0.0022270192	0.11868085	-0.11829303	-0.29638781	-0.001751377	-0.001751377	-0.068903654	-0.27220694	0.096517664	0.057575598	-0.31166837	0.019733202	-0.059917565	-0.024183924	0.016952758
0.21173376	-0.038357783	-0.13523341	0.96314053	-0.19003163	0.00093600606	-0.052526784	0.66205112	0.43257023	-0.016776237	-0.016776237	-0.088901359	-0.33663226	0.076035582	0.05198819	-0.36069461	-0.010083058	0.068551916	-0.054143924	-0.00078307482
0.31754982	-0.01404776	-0.096280712	0.95942345	-0.19538561	-0.00040782601	0.14451063	0.14957968	-0.12160401	0.0047763687	0.0047763687	-0.098781013	-0.40823577	0.043203221	0.051554022	-0.40216083	0.00058883863	0.006369115	-0.15597293	-0.045524116
0.25960146	-0.01409958	-0.10986689	0.95761481	-0.1938938	0.0068402209	-0.21854479	-0.094772931	-0.0029517752	0.015933502	0.015933502	-0.092488299	-0.31514666	0.072098512	0.04953916	-0.3623756	0.031038219	-0.0011876859	-0.13362922	0.019129102
0.29528497	-0.010376447	-0.10491195	0.9558109	-0.1929439	0.010596081	-0.064905711	-0.0085559253	0.19448793	0.031843883	0.031843883	-0.013244237	-0.25667647	0.12017836	0.096050441	-0.19150641	0.079143988	0.096139871	-0.046076029	0.11790924
0.31950556	-0.024392161	-0.11390367	0.958811	-0.19047939	0.0060577932	0.08936314	-0.044474483	-0.18378575	0.015641076	0.015641076	0.014643607	-0.18866123	0.099405858	0.06644494	-0.15835231	0.029944972	0.038042602	0.0037298648	0.20269019
0.18424891	0.0040854119	-0.096631327	0.9606553	-0.18657474	0.0052086633	0.43783462	0.092348924	0.21632194	-0.037435866	-0.037435866	-0.072752792	-0.18320573	0.10062091	-0.0078416963	-0.11573725	0.10111607	-0.056144841	-0.099105477	0.17075886
0.34414764	-0.029870411	-0.13294808	0.96031461	-0.18745667	0.0027477381	0.2602244	0.057073048	-0.25255767	-0.039031074	-0.039031074	-0.10729379	-0.25859237	0.11884839	-0.068163964	-0.2455439	0.072230345	-0.20999899	-0.093897921	0.032379903
0.35403835	-0.032713178	-0.13004051	0.96470887	-0.19341739	-0.0025496708	-0.16487184	-0.19148831	-0.14122867	-0.040417832	-0.040417832	-0.099704494	-0.17500536	0.27432565	0.048704496	-0.19497439	0.12647931	-0.1646423	0.070166253	0.19351541
0.41498814	-0.023165429	-0.098260912	0.94759063	-0.15783827	0.020486246	0.4159744	-0.07754233	0.07704282	0.10264524	0.10264524	-0.15601741	0.23194327	-0.10042844	-0.46962687	0.00704984	-0.29534315	-0.49202875	0.19461657	-0.023640894
0.43487951	-0.016359856	-0.077887555	0.9549097	-0.15164996	0.027841258	-0.078098111	0.13287738	0.19377746	0.057126141	0.057126141	-0.18557064	0.17367613	-0.11131088	-0.46547853	-0.0081863922	-0.33646032	-0.54555518	0.21731262	0.073786869
0.230217	-0.020384989	-0.13879005	0.96794274	-0.14198435	0.037928004	-0.4172709	0.026913634	0.1301163	0.067556728	0.067556728	-0.21601745	0.18210983	-0.026019335	-0.24887017	-0.0095808711	-0.24009387	-0.39084498	0.2378362	0.077848279
0.12793752	-0.023825337	-0.099491612	0.97842646	-0.14669834	0.0228649	0.4011244	0.1207053	-0.24515528	0.091450261	0.091450261	-0.19883148	0.11207977	-0.043752157	-0.25927735	0.030570533	-0.25001072	-0.38452335	0.21131549	0.12622747
0.26525509	-0.023096721	-0.1241832	0.97307576	-0.14418608	0.019932458	0.94027888	-0.51970547	-0.51111518	0.11425898	0.11425898	-0.14726407	0.35796887	0.15983723	-0.19177594	0.042477396	-0.15942145	-0.36723134	0.34603095	0.054981614
0.38229654	-0.037230228	-0.1375802	0.96706928	-0.1448152	0.016038133	-0.26771608	-0.044617306	0.40740882	0.18406951	0.18406951	-0.018307962	0.22794622	0.16741869	-0.13791866	0.18480503	0.027248239	-0.31176877	0.39899587	0.21384021
0.26659054	0.0089400666	-0.037692425	0.95148378	-0.15393376	0.012703426	-0.66212073	0.72503597	0.3597991	0.13382301	0.13382301	-0.10962363	0.31488854	0.10735881	-0.28224828	0.12655743	-0.16025312	-0.36515463	0.38715804	0.15926974
0.23144933	0.0032976327	-0.1138407	0.94818018	-0.14439158	0.036419311	0.87243438	-0.34998461	-0.17896441	0.14552278	0.14552278	-0.094641226	0.30857568	-0.019966367	-0.26607269	0.087278807	-0.23808125	-0.25081591	0.34043866	0.18149553
0.34453519	-0.054999849	-0.0091471446	0.94264261	-0.12039831	-0.030216959	0.038829549	-0.15398894	-0.018829656	0.090223537	0.090223537	-0.14597073	0.13573093	-0.19044895	-0.34402658	0.073395505	-0.38092693	-0.41110616	0.2132256	0.080246419
0.17921646	-0.032207915	-0.10973684	0.9474105	-0.12565664	0.0056520492	-0.18572242	0.10918278	-0.53991042	-0.0025281675	-0.0025281675	-0.16836691	0.02984756	-0.1699702	-0.25300985	0.059112952	-0.3352599	-0.27414632	0.034200763	0.07029652
0.37270195	-0.039630577	-0.11155828	0.95509467	-0.13623556	-0.0057745746	0.25639481	0.25421035	0.14564155	0.087053124	0.087053124	-0.052226588	0.17292984	0.11461638	-0.11323316	0.11235005	-0.10496723	-0.26755963	0.29090384	0.28613753
0.38773459	0.0034768203	-0.094965239	0.96238057	-0.1421707	-0.0020424672	-0.31182231	0.4398338	0.61852285	0.10911748	0.10911748	-0.032436349	0.23670071	0.095791877	-0.03016981	0.22330053	-0.057294504	-0.26380262	0.47194095	0.33815611
0.15153105	0.013647413	-0.089312048	0.96761168	-0.1368592	0.010304036	-0.13875823	-0.28285907	-0.39752098	0.071945898	0.071945898	-0.12934282	0.056675603	0.10194805	-0.15455533	-0.037447256	-0.1854828	-0.31333277	0.15791403	0.026598335
0.34272116	-0.030231662	-0.089236907	0.96451724	-0.13744044	0.012842485	0.057138815	-0.23874716	-0.0811228	0.17164406	0.17164406	-0.013792971	0.2183763	0.11386201	-0.17870544	0.095950054	-0.15718082	-0.25630161	0.33532621	0.082791524
